target_cliente,target_producto,Semana,cantidad,se_compra
1.1428571428571428,1.1394335511982572,20,1.0,0
1.1428571428571428,1.0398089171974523,20,1.0,1
1.1428571428571428,1.0398089171974523,21,1.0,0
1.1428571428571428,1.2392444910807974,18,1.0,0
1.1428571428571428,1.2392444910807974,20,1.0,0
1.1428571428571428,1.2392444910807974,22,1.0,0
1.1428571428571428,1.099041533546326,20,1.0,1
1.1428571428571428,1.099041533546326,21,1.0,1
1.1428571428571428,1.099041533546326,22,1.0,0
1.1428571428571428,1.3422053231939164,18,1.0,1
1.1428571428571428,1.3422053231939164,19,1.0,1
1.1428571428571428,1.3422053231939164,20,1.0,0
1.1428571428571428,1.0615079365079365,19,1.0,0
1.1428571428571428,1.1846153846153846,20,1.0,1
1.1428571428571428,1.1846153846153846,21,1.0,0
1.1428571428571428,1.091710758377425,20,1.0,0
1.1428571428571428,1.089051094890511,18,1.0,0
1.1428571428571428,1.0780984719864177,18,1.0,0
1.2727272727272727,1.107371794871795,18,1.0,0
1.2727272727272727,1.107371794871795,22,1.0,0
1.2727272727272727,1.2613412228796843,20,1.0,0
1.2727272727272727,1.2613412228796843,22,1.0,0
1.2727272727272727,2.625222024866785,18,2.0,1
1.2727272727272727,2.625222024866785,19,2.0,0
1.2727272727272727,1.7638114546376078,19,1.0,0
1.2727272727272727,1.7638114546376078,21,1.0,0
1.2727272727272727,3.3890237979601747,18,2.0,1
1.2727272727272727,3.3890237979601747,19,2.0,0
1.2727272727272727,3.3890237979601747,21,2.0,1
1.2727272727272727,3.3890237979601747,22,2.0,0
1.2727272727272727,1.1394335511982572,18,1.0,0
1.2727272727272727,1.0398089171974523,21,1.0,0
1.2727272727272727,1.2392444910807974,19,1.0,1
1.2727272727272727,1.2392444910807974,20,1.0,0
1.2727272727272727,1.2392444910807974,22,1.0,0
1.2727272727272727,2.388888888888889,18,1.0,0
1.2727272727272727,2.970066518847007,18,1.0,0
1.2727272727272727,2.970066518847007,21,2.0,1
1.2727272727272727,2.970066518847007,22,2.0,0
1.2727272727272727,3.50066401062417,18,1.0,1
1.2727272727272727,3.50066401062417,19,2.0,1
1.2727272727272727,3.50066401062417,20,1.0,0
1.2727272727272727,1.3422053231939164,20,1.0,0
1.2727272727272727,1.0615079365079365,18,1.0,0
1.2727272727272727,1.0615079365079365,21,1.0,0
1.2727272727272727,1.091710758377425,22,1.0,0
1.2727272727272727,1.089051094890511,19,1.0,0
1.2727272727272727,1.6901408450704225,20,1.0,1
1.2727272727272727,1.6901408450704225,21,1.0,1
1.2727272727272727,1.6901408450704225,22,1.0,0
1.2727272727272727,1.0780984719864177,19,1.0,0
1.5217391304347827,1.107371794871795,18,1.0,0
1.5217391304347827,1.107371794871795,21,1.0,0
1.5217391304347827,1.2613412228796843,21,1.0,0
1.5217391304347827,2.625222024866785,18,2.0,0
1.5217391304347827,1.1640112464854733,18,1.0,0
1.5217391304347827,1.1640112464854733,22,1.0,0
1.5217391304347827,1.7638114546376078,18,1.0,0
1.5217391304347827,1.7638114546376078,21,1.0,1
1.5217391304347827,1.7638114546376078,22,1.0,0
1.5217391304347827,3.3890237979601747,18,2.0,0
1.5217391304347827,3.3890237979601747,22,2.0,0
1.5217391304347827,1.0398089171974523,18,1.0,0
1.5217391304347827,3.50066401062417,18,2.0,0
1.5217391304347827,3.50066401062417,22,2.0,0
1.5217391304347827,4.700952380952381,22,3.0,0
1.5217391304347827,2.093264248704663,23,2.0,0
1.5217391304347827,1.0615079365079365,18,1.0,0
1.5217391304347827,2.7088607594936707,23,2.0,0
1.5217391304347827,3.5988023952095807,22,2.0,0
1.5217391304347827,1.089051094890511,18,1.0,0
1.5217391304347827,1.0676855895196506,21,1.0,0
1.5217391304347827,1.0780984719864177,21,1.0,0
1.5217391304347827,3.2275449101796405,19,3.0,0
2.361111111111111,1.107371794871795,23,1.0,0
2.361111111111111,1.2613412228796843,18,1.0,0
2.361111111111111,1.2613412228796843,22,1.0,0
2.361111111111111,1.1640112464854733,20,2.0,0
2.361111111111111,1.7638114546376078,19,2.0,1
2.361111111111111,1.7638114546376078,20,1.0,0
2.361111111111111,1.7638114546376078,22,1.0,0
2.361111111111111,4.153846153846154,18,4.0,0
2.361111111111111,4.153846153846154,20,4.0,0
2.361111111111111,4.153846153846154,22,2.0,0
2.361111111111111,3.3890237979601747,19,6.0,0
2.361111111111111,3.3890237979601747,23,4.0,0
2.361111111111111,1.3876404494382022,22,1.0,0
2.361111111111111,2.970066518847007,23,2.0,0
2.361111111111111,3.50066401062417,21,4.0,0
2.361111111111111,3.50066401062417,23,4.0,0
2.361111111111111,4.700952380952381,19,4.0,1
2.361111111111111,4.700952380952381,20,4.0,0
2.361111111111111,2.093264248704663,19,2.0,0
2.361111111111111,2.093264248704663,21,1.0,0
2.361111111111111,1.3422053231939164,18,1.0,0
2.361111111111111,1.3422053231939164,20,3.0,0
2.361111111111111,1.3422053231939164,23,2.0,0
2.361111111111111,2.7088607594936707,19,2.0,0
2.361111111111111,2.7088607594936707,21,3.0,0
2.361111111111111,3.5988023952095807,19,4.0,0
2.361111111111111,3.5988023952095807,23,4.0,0
2.361111111111111,1.09009009009009,22,1.0,0
2.361111111111111,5.142857142857143,19,1.0,0
2.361111111111111,5.142857142857143,21,4.0,1
2.361111111111111,5.142857142857143,22,4.0,0
2.361111111111111,1.089051094890511,18,1.0,1
2.361111111111111,1.089051094890511,19,1.0,0
2.361111111111111,1.089051094890511,22,1.0,0
2.361111111111111,1.0780984719864177,19,1.0,0
2.361111111111111,1.0780984719864177,22,1.0,0
1.6923076923076923,1.107371794871795,18,1.0,0
1.6923076923076923,1.107371794871795,22,1.0,0
1.6923076923076923,1.1640112464854733,19,1.0,0
1.6923076923076923,1.7638114546376078,19,2.0,0
1.6923076923076923,1.7638114546376078,21,2.0,0
1.6923076923076923,3.3890237979601747,18,3.0,1
1.6923076923076923,3.3890237979601747,19,3.0,0
1.6923076923076923,1.0398089171974523,18,1.0,0
1.6923076923076923,3.50066401062417,18,3.0,0
1.6923076923076923,3.50066401062417,21,2.0,0
1.6923076923076923,1.3422053231939164,21,1.0,0
1.6923076923076923,1.0615079365079365,18,1.0,1
1.6923076923076923,1.0615079365079365,19,1.0,0
1.8333333333333333,1.2613412228796843,18,1.0,1
1.8333333333333333,1.2613412228796843,19,1.0,0
1.8333333333333333,1.2613412228796843,22,2.0,0
1.8333333333333333,3.3890237979601747,18,2.0,0
1.8333333333333333,3.3890237979601747,21,2.0,0
1.8333333333333333,1.1394335511982572,18,2.0,0
1.8333333333333333,1.3876404494382022,21,1.0,0
1.8333333333333333,2.970066518847007,22,2.0,0
1.8333333333333333,3.50066401062417,18,4.0,0
1.8333333333333333,1.3422053231939164,21,1.0,0
1.8333333333333333,1.091710758377425,18,1.0,0
1.8333333333333333,1.09009009009009,22,2.0,0
1.8333333333333333,1.0676855895196506,19,1.0,0
1.8333333333333333,1.6901408450704225,21,1.0,0
1.8333333333333333,1.7833333333333334,18,3.0,0
1.8333333333333333,1.7833333333333334,22,4.0,0
1.8333333333333333,1.0780984719864177,22,1.0,0
1.8333333333333333,3.2275449101796405,19,2.0,0
1.0909090909090908,2.625222024866785,18,1.0,0
1.0909090909090908,1.1640112464854733,20,1.0,0
1.0909090909090908,1.7638114546376078,21,1.0,0
1.0909090909090908,3.3890237979601747,18,1.0,0
1.0909090909090908,3.3890237979601747,20,2.0,0
1.0909090909090908,3.3890237979601747,22,1.0,0
1.0909090909090908,1.2392444910807974,21,1.0,0
1.0909090909090908,1.099041533546326,21,1.0,0
1.0909090909090908,1.6901408450704225,20,1.0,0
1.0909090909090908,1.6901408450704225,22,1.0,0
1.0909090909090908,3.2275449101796405,20,1.0,0
1.5555555555555556,1.107371794871795,18,1.0,0
1.5555555555555556,1.107371794871795,20,1.0,0
1.5555555555555556,1.2613412228796843,18,1.0,1
1.5555555555555556,1.2613412228796843,19,2.0,0
1.5555555555555556,2.625222024866785,20,3.0,1
1.5555555555555556,2.625222024866785,21,3.0,0
1.5555555555555556,1.1640112464854733,19,1.0,1
1.5555555555555556,1.1640112464854733,20,1.0,0
1.5555555555555556,1.7638114546376078,19,2.0,0
1.5555555555555556,1.7638114546376078,21,1.0,0
1.5555555555555556,3.3890237979601747,19,6.0,0
1.5555555555555556,1.1394335511982572,18,1.0,0
1.5555555555555556,1.1394335511982572,20,1.0,0
1.5555555555555556,1.1394335511982572,22,1.0,0
1.5555555555555556,1.0398089171974523,19,2.0,0
1.5555555555555556,1.2392444910807974,18,2.0,0
1.5555555555555556,1.2392444910807974,20,1.0,1
1.5555555555555556,1.2392444910807974,21,1.0,0
1.5555555555555556,1.099041533546326,19,1.0,0
1.5555555555555556,1.099041533546326,21,1.0,0
1.5555555555555556,1.3422053231939164,20,1.0,0
1.5555555555555556,1.0615079365079365,21,1.0,0
1.5555555555555556,2.7088607594936707,20,3.0,0
1.5555555555555556,1.091710758377425,18,1.0,0
1.5555555555555556,1.091710758377425,20,1.0,0
1.5555555555555556,1.091710758377425,22,1.0,0
1.5555555555555556,1.089051094890511,19,1.0,0
2.6363636363636362,1.2613412228796843,21,2.0,0
2.6363636363636362,2.625222024866785,19,2.0,0
2.6363636363636362,1.1640112464854733,21,1.0,0
2.6363636363636362,1.7638114546376078,21,3.0,0
2.6363636363636362,3.3890237979601747,21,3.0,0
2.6363636363636362,1.1394335511982572,21,3.0,0
2.6363636363636362,1.2392444910807974,21,3.0,0
2.6363636363636362,1.3876404494382022,21,1.0,0
2.6363636363636362,2.970066518847007,21,6.0,0
2.6363636363636362,2.7088607594936707,21,3.0,0
2.6363636363636362,1.091710758377425,21,2.0,0
1.25,2.625222024866785,18,1.0,0
1.25,3.3890237979601747,18,2.0,0
1.25,1.2392444910807974,18,1.0,0
1.25,1.0615079365079365,18,1.0,0
1.56,1.107371794871795,19,1.0,0
1.56,1.2613412228796843,18,1.0,0
1.56,1.2613412228796843,21,1.0,0
1.56,3.3890237979601747,18,2.0,0
1.56,3.3890237979601747,21,2.0,1
1.56,3.3890237979601747,22,2.0,0
1.56,3.50066401062417,19,2.0,0
1.56,3.50066401062417,21,2.0,1
1.56,3.50066401062417,22,2.0,0
1.56,1.3422053231939164,18,1.0,0
1.56,1.3422053231939164,22,1.0,0
1.56,2.7088607594936707,18,2.0,0
1.56,2.7088607594936707,22,2.0,0
1.56,4.400826446280992,19,3.0,0
1.56,4.400826446280992,21,3.0,0
1.56,1.09009009009009,19,1.0,0
1.56,1.089051094890511,20,1.0,0
1.56,1.0676855895196506,19,1.0,0
1.56,1.0676855895196506,21,1.0,0
1.56,1.6901408450704225,22,1.0,0
1.56,1.7833333333333334,18,1.0,1
1.56,1.7833333333333334,19,1.0,0
1.56,1.7833333333333334,22,1.0,0
1.56,1.0780984719864177,22,1.0,0
1.56,3.2275449101796405,19,3.0,0
2.409090909090909,1.107371794871795,19,1.0,0
2.409090909090909,1.2613412228796843,18,1.0,1
2.409090909090909,1.2613412228796843,19,1.0,0
2.409090909090909,2.625222024866785,19,6.0,0
2.409090909090909,1.1640112464854733,18,1.0,1
2.409090909090909,1.1640112464854733,19,1.0,0
2.409090909090909,1.1640112464854733,23,1.0,0
2.409090909090909,1.7638114546376078,19,2.0,0
2.409090909090909,3.3890237979601747,18,4.0,0
2.409090909090909,3.3890237979601747,21,4.0,0
2.409090909090909,1.0398089171974523,18,1.0,0
2.409090909090909,1.099041533546326,18,1.0,0
2.409090909090909,3.50066401062417,18,4.0,0
2.409090909090909,3.50066401062417,21,6.0,0
2.409090909090909,1.3422053231939164,18,1.0,0
2.409090909090909,1.091710758377425,19,1.0,0
2.409090909090909,4.400826446280992,19,6.0,0
2.409090909090909,5.142857142857143,21,4.0,0
2.409090909090909,1.089051094890511,19,1.0,0
2.409090909090909,1.0676855895196506,18,1.0,0
2.409090909090909,4.271604938271605,21,4.0,0
2.409090909090909,1.0780984719864177,21,1.0,0
1.4615384615384615,1.107371794871795,19,1.0,0
1.4615384615384615,1.2613412228796843,19,1.0,0
1.4615384615384615,2.625222024866785,19,1.0,0
1.4615384615384615,1.7638114546376078,21,1.0,0
1.4615384615384615,3.3890237979601747,19,2.0,0
1.4615384615384615,3.3890237979601747,21,2.0,0
1.4615384615384615,1.3876404494382022,19,1.0,0
1.4615384615384615,2.388888888888889,19,2.0,0
1.4615384615384615,2.970066518847007,19,2.0,0
1.4615384615384615,2.970066518847007,21,1.0,0
1.4615384615384615,1.275064267352185,19,2.0,0
1.4615384615384615,1.275064267352185,21,1.0,0
1.4615384615384615,1.6901408450704225,21,2.0,0
1.375,2.625222024866785,19,3.0,0
1.375,1.1640112464854733,20,1.0,0
1.375,1.7638114546376078,20,1.0,1
1.375,1.7638114546376078,21,1.0,0
1.375,1.0398089171974523,20,1.0,0
1.375,1.0398089171974523,22,1.0,0
1.375,1.2392444910807974,20,1.0,0
1.375,1.3422053231939164,21,2.0,0
2.05,1.107371794871795,20,1.0,0
2.05,1.1640112464854733,20,1.0,0
2.05,1.7638114546376078,22,1.0,0
2.05,3.3890237979601747,18,1.0,0
2.05,3.3890237979601747,22,1.0,0
2.05,1.0398089171974523,22,1.0,0
2.05,1.2392444910807974,19,1.0,0
2.05,1.2392444910807974,21,1.0,0
2.05,4.700952380952381,18,6.0,1
2.05,4.700952380952381,19,3.0,1
2.05,4.700952380952381,20,3.0,1
2.05,4.700952380952381,21,4.0,0
2.05,1.3422053231939164,19,1.0,0
2.05,1.3422053231939164,22,1.0,0
2.05,4.932203389830509,18,4.0,0
2.05,4.932203389830509,20,3.0,1
2.05,4.932203389830509,21,4.0,1
2.05,4.932203389830509,22,2.0,0
2.05,1.089051094890511,18,1.0,0
2.05,3.2275449101796405,19,1.0,0
1.4074074074074074,1.107371794871795,19,1.0,0
1.4074074074074074,1.107371794871795,21,1.0,0
1.4074074074074074,1.2613412228796843,19,1.0,0
1.4074074074074074,1.2613412228796843,21,1.0,0
1.4074074074074074,1.1640112464854733,19,1.0,0
1.4074074074074074,1.1640112464854733,22,1.0,0
1.4074074074074074,1.7638114546376078,20,2.0,0
1.4074074074074074,3.3890237979601747,18,5.0,0
1.4074074074074074,3.3890237979601747,20,2.0,0
1.4074074074074074,1.2392444910807974,20,1.0,1
1.4074074074074074,1.2392444910807974,21,1.0,0
1.4074074074074074,1.3876404494382022,18,1.0,0
1.4074074074074074,1.3876404494382022,21,1.0,0
1.4074074074074074,1.275064267352185,20,1.0,0
1.4074074074074074,2.093264248704663,21,1.0,0
1.4074074074074074,1.3422053231939164,22,1.0,0
1.4074074074074074,1.0615079365079365,19,1.0,0
1.4074074074074074,2.7088607594936707,19,3.0,1
1.4074074074074074,2.7088607594936707,20,4.0,0
1.4074074074074074,1.091710758377425,19,1.0,1
1.4074074074074074,1.091710758377425,20,1.0,0
1.4074074074074074,1.091710758377425,22,1.0,0
1.4074074074074074,1.09009009009009,22,1.0,0
1.4074074074074074,1.089051094890511,19,1.0,1
1.4074074074074074,1.089051094890511,20,1.0,0
1.4074074074074074,1.089051094890511,22,1.0,0
1.4074074074074074,1.0780984719864177,20,1.0,0
1.5,1.107371794871795,21,1.0,0
1.5,1.2613412228796843,18,1.0,0
1.5,3.3890237979601747,22,6.0,0
1.5,1.3876404494382022,18,1.0,0
1.5,1.3876404494382022,21,1.0,1
1.5,1.3876404494382022,22,1.0,0
1.5,1.09009009009009,18,1.0,0
1.5,1.089051094890511,21,1.0,0
1.5,1.0676855895196506,21,1.0,0
1.5,1.6901408450704225,22,1.0,0
1.736842105263158,1.107371794871795,18,1.0,0
1.736842105263158,1.107371794871795,21,1.0,0
1.736842105263158,1.1640112464854733,18,1.0,0
1.736842105263158,1.7638114546376078,18,1.0,0
1.736842105263158,1.7638114546376078,21,2.0,0
1.736842105263158,3.3890237979601747,21,4.0,0
1.736842105263158,1.1394335511982572,19,1.0,0
1.736842105263158,1.1394335511982572,21,1.0,0
1.736842105263158,1.0398089171974523,21,1.0,0
1.736842105263158,1.275064267352185,23,1.0,0
1.736842105263158,4.700952380952381,21,3.0,0
1.736842105263158,1.0615079365079365,18,1.0,0
1.736842105263158,1.0615079365079365,21,1.0,0
1.736842105263158,2.7088607594936707,21,5.0,0
1.736842105263158,4.932203389830509,21,3.0,0
1.736842105263158,4.625,21,3.0,0
1.736842105263158,1.089051094890511,21,1.0,0
1.736842105263158,1.0676855895196506,19,1.0,0
1.736842105263158,1.0780984719864177,21,1.0,0
1.4,2.625222024866785,19,1.0,0
1.4,1.7638114546376078,19,2.0,0
1.4,3.3890237979601747,19,2.0,0
1.4,3.3890237979601747,21,1.0,0
1.4,1.0615079365079365,19,1.0,0
1.08,1.107371794871795,18,1.0,0
1.08,1.107371794871795,22,1.0,0
1.08,1.4461152882205515,22,1.0,0
1.08,1.2613412228796843,19,2.0,0
1.08,1.2613412228796843,21,1.0,0
1.08,2.625222024866785,18,1.0,1
1.08,2.625222024866785,19,1.0,0
1.08,1.7638114546376078,20,1.0,1
1.08,1.7638114546376078,21,1.0,0
1.08,3.3890237979601747,18,1.0,1
1.08,3.3890237979601747,19,1.0,1
1.08,3.3890237979601747,20,1.0,1
1.08,3.3890237979601747,21,1.0,1
1.08,3.3890237979601747,22,1.0,0
1.08,1.1394335511982572,18,1.0,0
1.08,1.1394335511982572,20,1.0,1
1.08,1.1394335511982572,21,1.0,1
1.08,1.1394335511982572,22,1.0,0
1.08,1.2392444910807974,18,1.0,1
1.08,1.2392444910807974,19,1.0,1
1.08,1.2392444910807974,20,1.0,0
1.08,1.2392444910807974,22,1.0,0
1.08,1.3876404494382022,18,1.0,0
1.08,1.3876404494382022,22,1.0,0
1.08,2.388888888888889,18,1.0,0
1.08,2.970066518847007,18,1.0,1
1.08,2.970066518847007,19,1.0,1
1.08,2.970066518847007,20,1.0,1
1.08,2.970066518847007,21,1.0,1
1.08,2.970066518847007,22,1.0,0
1.08,1.275064267352185,19,1.0,1
1.08,1.275064267352185,20,1.0,1
1.08,1.275064267352185,21,2.0,0
1.08,3.50066401062417,18,1.0,1
1.08,3.50066401062417,19,1.0,1
1.08,3.50066401062417,20,1.0,1
1.08,3.50066401062417,21,1.0,1
1.08,3.50066401062417,22,1.0,0
1.08,2.093264248704663,18,2.0,0
1.08,1.3422053231939164,18,1.0,0
1.08,1.3422053231939164,20,1.0,0
1.08,1.0615079365079365,21,1.0,1
1.08,1.0615079365079365,22,1.0,0
1.08,2.7088607594936707,18,2.0,0
1.08,1.091710758377425,19,1.0,0
1.08,1.091710758377425,21,1.0,0
1.08,1.089051094890511,19,1.0,0
1.08,1.6901408450704225,20,1.0,0
1.08,1.6901408450704225,22,1.0,0
1.08,1.0780984719864177,19,1.0,0
3.7,1.107371794871795,22,1.0,0
3.7,2.625222024866785,21,3.0,0
3.7,1.7638114546376078,21,3.0,0
3.7,4.153846153846154,18,4.0,0
3.7,3.3890237979601747,21,6.0,0
3.7,1.3876404494382022,22,1.0,0
3.7,2.970066518847007,22,2.0,0
3.7,3.50066401062417,21,4.0,0
3.7,4.700952380952381,18,6.0,1
3.7,4.700952380952381,19,10.0,0
3.7,2.093264248704663,22,2.0,0
3.7,2.7088607594936707,19,4.0,0
3.7,2.7088607594936707,23,4.0,0
3.7,4.400826446280992,21,6.0,0
3.7,4.932203389830509,19,6.0,0
3.7,5.142857142857143,18,4.0,0
3.7,1.7692307692307692,21,2.0,0
3.7,1.0676855895196506,20,1.0,0
3.7,4.271604938271605,18,4.0,0
3.7,1.0780984719864177,22,1.0,0
1.4545454545454546,1.107371794871795,22,1.0,0
1.4545454545454546,1.2613412228796843,21,1.0,0
1.4545454545454546,2.625222024866785,18,2.0,0
1.4545454545454546,3.3890237979601747,21,3.0,1
1.4545454545454546,3.3890237979601747,22,1.0,0
1.4545454545454546,1.09009009009009,21,1.0,1
1.4545454545454546,1.09009009009009,22,1.0,0
1.4545454545454546,1.6901408450704225,21,1.0,0
1.4545454545454546,1.7833333333333334,21,2.0,1
1.4545454545454546,1.7833333333333334,22,1.0,0
1.4545454545454546,3.2275449101796405,19,2.0,0
1.4375,1.107371794871795,20,1.0,0
1.4375,1.107371794871795,22,1.0,0
1.4375,1.1640112464854733,20,1.0,0
1.4375,1.7638114546376078,19,1.0,0
1.4375,1.7638114546376078,22,1.0,0
1.4375,3.3890237979601747,18,2.0,0
1.4375,3.3890237979601747,20,2.0,1
1.4375,3.3890237979601747,21,2.0,1
1.4375,3.3890237979601747,22,2.0,1
1.4375,3.3890237979601747,23,2.0,0
1.4375,1.0398089171974523,21,1.0,0
1.4375,1.3876404494382022,18,1.0,0
1.4375,3.50066401062417,18,2.0,0
1.4375,3.50066401062417,22,1.0,1
1.4375,3.50066401062417,23,2.0,0
1.4375,1.0780984719864177,21,1.0,0
2.0,1.107371794871795,20,1.0,0
2.0,1.0398089171974523,21,1.0,0
2.0,3.50066401062417,18,2.0,0
2.0,4.700952380952381,21,6.0,0
2.0,2.093264248704663,21,2.0,0
2.0,1.0615079365079365,21,1.0,0
2.0,3.5988023952095807,18,2.0,0
2.0,1.0780984719864177,21,1.0,0
3.0,2.625222024866785,19,5.0,0
3.0,2.625222024866785,22,3.0,0
3.0,1.3422053231939164,18,1.0,0
1.3636363636363635,1.107371794871795,19,1.0,0
1.3636363636363635,1.4461152882205515,19,1.0,0
1.3636363636363635,2.625222024866785,19,2.0,0
1.3636363636363635,1.7638114546376078,19,2.0,0
1.3636363636363635,1.3876404494382022,19,1.0,0
1.3636363636363635,2.388888888888889,19,2.0,0
1.3636363636363635,2.970066518847007,19,2.0,0
1.3636363636363635,2.970066518847007,21,1.0,0
1.3636363636363635,3.50066401062417,19,1.0,0
1.3636363636363635,1.6901408450704225,21,1.0,0
1.3636363636363635,3.2275449101796405,19,1.0,0
1.0,1.0615079365079365,19,1.0,0
1.0,1.0676855895196506,19,1.0,0
1.4,1.1394335511982572,18,1.0,0
1.4,1.091710758377425,18,1.0,0
1.4,1.0676855895196506,18,1.0,0
1.4,1.6901408450704225,22,2.0,0
1.4,3.2275449101796405,18,2.0,0
2.6842105263157894,1.107371794871795,23,2.0,0
2.6842105263157894,1.2613412228796843,20,4.0,0
2.6842105263157894,1.2613412228796843,22,4.0,0
2.6842105263157894,1.7638114546376078,20,8.0,0
2.6842105263157894,3.3890237979601747,23,3.0,0
2.6842105263157894,1.0398089171974523,20,1.0,0
2.6842105263157894,3.50066401062417,19,4.0,0
2.6842105263157894,2.093264248704663,18,3.0,0
2.6842105263157894,2.093264248704663,22,2.0,0
2.6842105263157894,1.09009009009009,20,1.0,0
2.6842105263157894,1.7692307692307692,18,3.0,0
2.6842105263157894,1.089051094890511,18,2.0,0
2.6842105263157894,1.089051094890511,20,2.0,0
2.6842105263157894,1.0676855895196506,20,1.0,0
2.6842105263157894,1.0676855895196506,23,1.0,0
2.6842105263157894,1.6901408450704225,21,4.0,0
2.6842105263157894,1.0780984719864177,20,2.0,0
2.6842105263157894,1.0780984719864177,23,2.0,0
2.6842105263157894,3.2275449101796405,19,2.0,0
1.0,1.107371794871795,20,1.0,0
1.0,1.4461152882205515,21,1.0,0
1.0,3.3890237979601747,18,1.0,0
1.0,3.3890237979601747,21,1.0,0
1.0,1.2392444910807974,20,1.0,0
1.0,1.9090909090909092,18,1.0,0
1.0,1.7638114546376078,18,1.0,0
1.0,1.099041533546326,18,1.0,0
1.8333333333333333,1.4461152882205515,18,1.0,1
1.8333333333333333,1.4461152882205515,19,2.0,0
1.8333333333333333,3.3890237979601747,21,2.0,0
1.8333333333333333,1.1394335511982572,21,1.0,0
1.8333333333333333,2.970066518847007,19,4.0,0
1.8333333333333333,2.970066518847007,21,2.0,1
1.8333333333333333,2.970066518847007,22,1.0,0
1.8333333333333333,3.50066401062417,22,1.0,0
1.8333333333333333,2.7088607594936707,18,2.0,0
